2015-07-30,12.50
2015-07-31,12.50
2015-08-01,12.50
2015-08-02,12.50
2015-08-03,12.50
2015-08-04,12.50
2015-08-05,12.50
2015-08-06,12.50
2015-08-07,12.50
2015-08-08,12.50
2015-08-09,12.50
2015-08-10,12.50
2015-08-11,12.50
2015-08-12,12.50
2015-08-13,12.50
2015-08-14,12.50
2015-08-15,12.50
2015-08-16,12.50
2015-08-17,12.50
2015-08-18,12.50
2015-08-19,12.50
2015-08-20,12.50
2015-08-21,12.50
2015-08-22,12.50
2015-08-23,12.50
2015-08-24,12.50
2015-08-25,12.50
2015-08-26,12.50
2015-08-27,12.50
2015-08-28,12.50
2015-08-29,12.50
2015-08-30,12.50
2015-08-31,12.50
2015-09-01,12.50
2015-09-02,12.50
2015-09-03,12.50
2015-09-04,12.50
2015-09-05,12.50
2015-09-06,12.50
2015-09-07,12.50
2015-09-08,12.50
2015-09-09,12.50
2015-09-10,12.50
2015-09-11,12.50
2015-09-12,12.50
2015-09-13,12.50
2015-09-14,12.50
2015-09-15,12.50
2015-09-16,12.50
2015-09-17,12.50
2015-09-18,12.50
2015-09-19,12.50
2015-09-20,12.50
2015-09-21,12.50
2015-09-22,12.50
2015-09-23,12.50
2015-09-24,12.50
2015-09-25,12.50
2015-09-26,12.50
2015-09-27,12.50
2015-09-28,12.50
2015-09-29,12.50
2015-09-30,12.50
2015-10-01,12.50
2015-10-02,12.50
2015-10-03,12.50
2015-10-04,12.50
2015-10-05,12.50
2015-10-06,12.50
2015-10-07,12.50
2015-10-08,12.50
2015-10-09,12.50
2015-10-10,12.50
2015-10-11,12.50
2015-10-12,12.50
2015-10-13,12.50
2015-10-14,12.50
2015-10-15,12.50
2015-10-16,12.50
2015-10-17,12.50
2015-10-18,12.50
2015-10-19,12.50
2015-10-20,12.50
2015-10-21,12.50
2015-10-22,12.50
2015-10-23,12.50
2015-10-24,12.50
2015-10-25,12.50
2015-10-26,12.50
2015-10-27,12.50
2015-10-28,12.50
2015-10-29,12.50
2015-10-30,12.50
2015-10-31,12.50
2015-11-01,12.50
2015-11-02,12.50
2015-11-03,12.50
2015-11-04,12.50
2015-11-05,12.50
2015-11-06,12.50
2015-11-07,12.50
2015-11-08,12.50
2015-11-09,12.50
2015-11-10,12.50
2015-11-11,12.50
2015-11-12,12.50
2015-11-13,12.50
2015-11-14,12.50
2015-11-15,12.50
2015-11-16,12.50
2015-11-17,12.50
2015-11-18,12.50
2015-11-19,12.50
2015-11-20,12.50
2015-11-21,12.50
2015-11-22,12.50
2015-11-23,12.50
2015-11-24,12.50
2015-11-25,12.50
2015-11-26,12.50
2015-11-27,12.50
2015-11-28,12.50
2015-11-29,12.50
2015-11-30,12.50
2015-12-01,12.50
2015-12-02,12.50
2015-12-03,12.50
2015-12-04,12.50
2015-12-05,12.50
2015-12-06,12.50
2015-12-07,12.50
2015-12-08,12.50
2015-12-09,12.50
2015-12-10,12.50
2015-12-11,12.50
2015-12-12,12.50
2015-12-13,12.50
2015-12-14,12.50
2015-12-15,12.50
2015-12-16,12.50
2015-12-17,12.50
2015-12-18,12.50
2015-12-19,12.50
2015-12-20,12.50
2015-12-21,12.50
2015-12-22,12.50
2015-12-23,12.50
2015-12-24,12.50
2015-12-25,12.50
2015-12-26,12.50
2015-12-27,12.50
2015-12-28,12.50
2015-12-29,12.50
2015-12-30,12.50
2015-12-31,12.50
