2017-01-01,8.16
2017-01-02,8.20
2017-01-03,8.38
2017-01-04,9.62
2017-01-05,11.13
2017-01-06,10.23
2017-01-07,10.14
2017-01-08,9.92
2017-01-09,10.50
2017-01-10,10.41
2017-01-11,10.63
2017-01-12,9.96
2017-01-13,9.81
2017-01-14,9.84
2017-01-15,9.86
2017-01-16,9.91
2017-01-17,9.66
2017-01-18,10.33
2017-01-19,10.24
2017-01-20,10.46
2017-01-21,10.65
2017-01-22,10.94
2017-01-23,10.77
2017-01-24,10.79
2017-01-25,10.57
2017-01-26,10.54
2017-01-27,10.61
2017-01-28,10.55
2017-01-29,10.58
2017-01-30,10.50
2017-01-31,10.59
2017-02-01,10.70
2017-02-02,10.73
2017-02-03,10.82
2017-02-04,10.99
2017-02-05,11.39
2017-02-06,11.27
2017-02-07,11.33
2017-02-08,11.51
2017-02-09,11.41
2017-02-10,11.02
2017-02-11,11.44
2017-02-12,11.51
2017-02-13,11.50
2017-02-14,11.42
2017-02-15,13.16
2017-02-16,12.98
2017-02-17,12.92
2017-02-18,12.77
2017-02-19,12.87
2017-02-20,12.90
2017-02-21,12.59
2017-02-22,12.83
2017-02-23,12.74
2017-02-24,13.22
2017-02-25,13.18
2017-02-26,13.64
2017-02-27,14.74
2017-02-28,15.66
2017-03-01,15.75
2017-03-02,17.46
2017-03-03,19.27
2017-03-04,19.61
2017-03-05,18.65
2017-03-06,19.39
2017-03-07,19.68
2017-03-08,18.96
2017-03-09,16.66
2017-03-10,17.81
2017-03-11,19.21
2017-03-12,21.67
2017-03-13,23.38
2017-03-14,28.63
2017-03-15,28.69
2017-03-16,35.66
2017-03-17,45.97
2017-03-18,44.62
2017-03-19,34.03
2017-03-20,43.21
2017-03-21,42.37
2017-03-22,42.39
2017-03-23,41.33
2017-03-24,42.92
2017-03-25,52.93
2017-03-26,50.61
2017-03-27,50.74
2017-03-28,48.97
2017-03-29,50.29
2017-03-30,53.11
2017-03-31,51.87
2017-04-01,50.17
2017-04-02,50.72
2017-04-03,48.74
2017-04-04,44.33
2017-04-05,44.45
2017-04-06,44.97
2017-04-07,43.31
2017-04-08,42.32
2017-04-09,44.50
2017-04-10,43.92
2017-04-11,43.92
2017-04-12,43.84
2017-04-13,46.48
2017-04-14,49.86
2017-04-15,47.19
2017-04-16,48.93
2017-04-17,48.19
2017-04-18,47.94
2017-04-19,49.85
2017-04-20,47.71
2017-04-21,49.39
2017-04-22,48.38
2017-04-23,48.58
2017-04-24,48.95
2017-04-25,50.11
2017-04-26,50.28
2017-04-27,53.40
2017-04-28,63.65
2017-04-29,73.17
2017-04-30,70.37
2017-05-01,80.72
2017-05-02,79.05
2017-05-03,77.55
2017-05-04,81.19
2017-05-05,95.98
2017-05-06,91.94
2017-05-07,95.74
2017-05-08,93.83
2017-05-09,89.25
2017-05-10,86.77
2017-05-11,88.36
2017-05-12,88.30
2017-05-13,85.19
2017-05-14,88.38
2017-05-15,89.42
2017-05-16,91.00
2017-05-17,87.97
2017-05-18,86.88
2017-05-19,96.20
2017-05-20,125.04
2017-05-21,123.56
2017-05-22,148.86
2017-05-23,160.38
2017-05-24,169.90
2017-05-25,196.05
2017-05-26,181.40
2017-05-27,163.78
2017-05-28,159.71
2017-05-29,175.48
2017-05-30,194.89
2017-05-31,228.67
2017-06-01,229.15
2017-06-02,221.84
2017-06-03,221.95
2017-06-04,224.95
2017-06-05,245.48
2017-06-06,247.99
2017-06-07,264.50
2017-06-08,255.61
2017-06-09,258.64
2017-06-10,279.39
2017-06-11,340.13
2017-06-12,343.29
2017-06-13,397.36
2017-06-14,388.00
2017-06-15,341.70
2017-06-16,343.71
2017-06-17,354.26
2017-06-18,368.99
2017-06-19,351.84
2017-06-20,358.71
2017-06-21,350.94
2017-06-22,327.36
2017-06-23,320.02
2017-06-24,326.98
2017-06-25,304.50
2017-06-26,278.49
2017-06-27,252.97
2017-06-28,287.27
2017-06-29,315.32
2017-06-30,292.95
2017-07-01,280.03
2017-07-02,263.12
2017-07-03,285.00
2017-07-04,276.37
2017-07-05,269.18
2017-07-06,266.27
2017-07-07,266.01
2017-07-08,241.27
2017-07-09,246.65
2017-07-10,238.40
2017-07-11,201.65
2017-07-12,190.57
2017-07-13,224.01
2017-07-14,205.00
2017-07-15,197.23
2017-07-16,168.22
2017-07-17,155.69
2017-07-18,190.87
2017-07-19,227.01
2017-07-20,194.74
2017-07-21,226.23
2017-07-22,216.58
2017-07-23,230.69
2017-07-24,228.27
2017-07-25,225.97
2017-07-26,203.78
2017-07-27,203.23
2017-07-28,202.95
2017-07-29,190.99
2017-07-30,205.89
2017-07-31,196.95
2017-08-01,200.83
2017-08-02,225.73
2017-08-03,217.92
2017-08-04,224.00
2017-08-05,220.72
2017-08-06,251.86
2017-08-07,263.97
2017-08-08,269.89
2017-08-09,295.95
2017-08-10,295.26
2017-08-11,300.51
2017-08-12,309.65
2017-08-13,308.35
2017-08-14,296.67
2017-08-15,299.16
2017-08-16,286.71
2017-08-17,300.45
2017-08-18,300.66
2017-08-19,292.86
2017-08-20,293.58
2017-08-21,297.79
2017-08-22,322.00
2017-08-23,314.19
2017-08-24,317.50
2017-08-25,324.56
2017-08-26,330.14
2017-08-27,332.99
2017-08-28,348.20
2017-08-29,347.54
2017-08-30,372.48
2017-08-31,384.10
2017-09-01,389.20
2017-09-02,392.87
2017-09-03,354.88
2017-09-04,353.06
2017-09-05,316.87
2017-09-06,320.09
2017-09-07,339.38
2017-09-08,335.56
2017-09-09,307.96
2017-09-10,305.00
2017-09-11,300.34
2017-09-12,298.47
2017-09-13,294.50
2017-09-14,275.71
2017-09-15,223.85
2017-09-16,260.87
2017-09-17,255.85
2017-09-18,259.66
2017-09-19,298.00
2017-09-20,282.94
2017-09-21,283.55
2017-09-22,258.11
2017-09-23,263.88
2017-09-24,286.03
2017-09-25,283.21
2017-09-26,294.41
2017-09-27,288.77
2017-09-28,309.86
2017-09-29,302.33
2017-09-30,291.88
2017-10-01,301.57
2017-10-02,303.25
2017-10-03,296.78
2017-10-04,292.36
2017-10-05,292.00
2017-10-06,294.89
2017-10-07,307.73
2017-10-08,311.12
2017-10-09,309.20
2017-10-10,297.00
2017-10-11,297.99
2017-10-12,302.00
2017-10-13,302.12
2017-10-14,335.85
2017-10-15,338.37
2017-10-16,336.89
2017-10-17,334.33
2017-10-18,316.32
2017-10-19,313.59
2017-10-20,308.02
2017-10-21,303.16
2017-10-22,300.00
2017-10-23,295.14
2017-10-24,285.84
2017-10-25,297.00
2017-10-26,296.76
2017-10-27,295.98
2017-10-28,297.48
2017-10-29,295.12
2017-10-30,303.39
2017-10-31,306.87
2017-11-01,303.51
2017-11-02,290.84
2017-11-03,285.40
2017-11-04,306.00
2017-11-05,301.74
2017-11-06,296.58
2017-11-07,297.32
2017-11-08,292.42
2017-11-09,307.92
2017-11-10,320.73
2017-11-11,298.04
2017-11-12,315.70
2017-11-13,307.11
2017-11-14,315.56
2017-11-15,335.04
2017-11-16,331.81
2017-11-17,330.19
2017-11-18,332.31
2017-11-19,346.60
2017-11-20,354.24
2017-11-21,368.25
2017-11-22,361.51
2017-11-23,381.74
2017-11-24,405.99
2017-11-25,470.98
2017-11-26,466.77
2017-11-27,473.99
2017-11-28,477.54
2017-11-29,468.52
2017-11-30,434.01
2017-12-01,434.00
2017-12-02,463.82
2017-12-03,460.35
2017-12-04,465.00
2017-12-05,468.22
2017-12-06,457.29
2017-12-07,432.48
2017-12-08,432.82
2017-12-09,463.45
2017-12-10,485.05
2017-12-11,447.51
2017-12-12,518.00
2017-12-13,686.82
2017-12-14,711.95
2017-12-15,705.01
2017-12-16,693.50
2017-12-17,703.62
2017-12-18,732.17
2017-12-19,785.65
2017-12-20,826.65
2017-12-21,802.86
2017-12-22,796.99
2017-12-23,682.11
2017-12-24,732.76
2017-12-25,697.05
2017-12-26,740.50
2017-12-27,755.06
2017-12-28,740.00
2017-12-29,719.50
2017-12-30,748.90
2017-12-31,710.58
