2022-01-01,3675.81
2022-01-02,3765.98
2022-01-03,3828.93
2022-01-04,3766.01
2022-01-05,3785.00
2022-01-06,3539.00
2022-01-07,3405.66
2022-01-08,3198.96
2022-01-09,3080.92
2022-01-10,3151.65
2022-01-11,3083.51
2022-01-12,3240.83
2022-01-13,3373.25
2022-01-14,3241.60
2022-01-15,3309.98
2022-01-16,3327.81
2022-01-17,3349.88
2022-01-18,3211.08
2022-01-19,3160.78
2022-01-20,3084.49
2022-01-21,3000.99
2022-01-22,2568.12
2022-01-23,2411.91
2022-01-24,2541.19
2022-01-25,2441.60
2022-01-26,2460.40
2022-01-27,2464.99
2022-01-28,2425.01
2022-01-29,2546.84
2022-01-30,2603.39
2022-01-31,2602.63
2022-02-01,2689.87
2022-02-02,2789.62
2022-02-03,2683.09
2022-02-04,2697.59
2022-02-05,2997.63
2022-02-06,3014.83
2022-02-07,3058.21
2022-02-08,3141.84
2022-02-09,3119.91
2022-02-10,3246.28
2022-02-11,3074.84
2022-02-12,2929.09
2022-02-13,2919.86
