2018-01-01,741.24
2018-01-02,759.03
2018-01-03,865.00
2018-01-04,938.16
2018-01-05,949.00
2018-01-06,969.27
2018-01-07,1006.68
2018-01-08,1118.30
2018-01-09,1137.01
2018-01-10,1290.01
2018-01-11,1246.95
2018-01-12,1137.01
2018-01-13,1260.00
2018-01-14,1386.01
2018-01-15,1365.46
2018-01-16,1278.77
2018-01-17,1080.01
2018-01-18,1028.06
2018-01-19,1025.77
2018-01-20,1037.45
2018-01-21,1150.02
2018-01-22,1047.13
2018-01-23,999.69
2018-01-24,984.03
2018-01-25,1056.99
2018-01-26,1040.00
2018-01-27,1045.58
2018-01-28,1100.00
2018-01-29,1215.01
2018-01-30,1162.28
2018-01-31,1054.39
2018-02-01,1105.01
2018-02-02,1017.48
2018-02-03,912.00
2018-02-04,969.40
2018-02-05,826.01
2018-02-06,694.30
2018-02-07,783.85
2018-02-08,750.05
2018-02-09,812.00
2018-02-10,875.99
2018-02-11,849.46
2018-02-12,811.38
2018-02-13,864.40
2018-02-14,840.49
2018-02-15,920.24
2018-02-16,929.30
2018-02-17,936.02
2018-02-18,975.00
2018-02-19,913.40
2018-02-20,939.01
2018-02-21,884.77
2018-02-22,840.31
2018-02-23,806.00
2018-02-24,854.01
2018-02-25,833.20
2018-02-26,841.96
2018-02-27,867.10
2018-02-28,871.07
2018-03-01,849.99
2018-03-02,868.75
2018-03-03,854.30
2018-03-04,854.34
2018-03-05,861.74
2018-03-06,848.83
2018-03-07,815.44
2018-03-08,751.38
2018-03-09,698.81
2018-03-10,728.46
2018-03-11,683.60
2018-03-12,719.79
2018-03-13,696.51
2018-03-14,690.32
2018-03-15,614.63
2018-03-16,611.00
2018-03-17,600.52
2018-03-18,549.79
2018-03-19,538.01
2018-03-20,555.44
2018-03-21,558.00
2018-03-22,559.99
2018-03-23,539.90
2018-03-24,543.04
2018-03-25,519.58
2018-03-26,522.55
2018-03-27,486.75
2018-03-28,449.00
2018-03-29,445.72
2018-03-30,383.30
2018-03-31,394.47
2018-04-01,394.73
2018-04-02,378.69
2018-04-03,384.00
2018-04-04,416.29
2018-04-05,378.42
2018-04-06,381.55
2018-04-07,370.32
2018-04-08,384.62
2018-04-09,399.90
2018-04-10,398.80
2018-04-11,415.45
2018-04-12,430.82
2018-04-13,493.42
2018-04-14,495.76
2018-04-15,502.40
2018-04-16,534.00
2018-04-17,511.29
2018-04-18,502.43
2018-04-19,525.90
2018-04-20,567.29
2018-04-21,617.17
2018-04-22,605.16
2018-04-23,620.08
2018-04-24,642.85
2018-04-25,703.38
2018-04-26,617.50
2018-04-27,661.01
2018-04-28,643.11
